recorded_at,stage,experiment_name,tag,dataset,fold,seed,aggregation,loss_name,label_imbalance,batch_size,gradient_accumulation,frames_per_clip,window_seconds,num_windows_per_clip_train,freeze_vit,freeze_wav2vec,best_epoch,best_val_f1_lie,accuracy,balanced_accuracy,precision_lie,recall_lie,f1_lie,macro_f1,auc_roc,auc_pr,checkpoint,metrics_json,config_path,notes,best_val_metric_name,best_val_metric,threshold_calibration_metric,threshold,calibrated_threshold,stream_mode
2026-05-19 00:44:17,train,dolos_three_stream_gated_logits_prior_kl,fold2_gated_logits_prior_kl_eval_only,dolos,fold2,42,mean,ce,0.0384615398943424,4,4,16,2.0,3,True,True,12,0.7133757961783439,0.6016597510373444,0.5886566442860348,0.5826558265582655,0.849802371541502,0.6913183279742765,0.5649574096011734,0.6772528781262406,0.679869076530359,outputs/checkpoints/dolos_three_stream_gated_logits_prior_kl/fold2_seed42_best.pt,outputs/metrics/dolos_three_stream_gated_logits_prior_kl/fold2_seed42_test_metrics.json,configs/multimodal_dolos_gated_logits.yaml,Eval-only from fold2 best checkpoint after /tmp full DataLoader hang; num_workers=0.,auc_roc,0.646984126984127,balanced_accuracy,0.5,0.5355864841313589,gated
2026-05-19 01:42:27,train,dolos_three_stream_gated_logits_temp_aux,fold1_gated_logits_temp_aux,dolos,fold1,42,mean,ce,0.0408401414752006,4,4,16,2.0,3,True,True,2,0.4415584415584415,0.506198347107438,0.5229349148939817,0.5803571428571429,0.2529182879377432,0.3523035230352303,0.476652596242156,0.5698932103738494,0.5994292176773659,outputs/checkpoints/dolos_three_stream_gated_logits_temp_aux/fold1_seed42_best.pt,outputs/metrics/dolos_three_stream_gated_logits_temp_aux/fold1_seed42_test_metrics.json,configs/multimodal_dolos_gated_logits_temp_aux.yaml,"Fold1 logit-temperature gated fusion; spatial aux 0.05, flow/audio aux 0.20",auc_roc,0.6030982905982906,balanced_accuracy,0.5,0.4762731269001961,gated
2026-05-19 02:55:39,train,dolos_three_stream_gated_logits_temp_aux,fold3_gated_logits_temp_aux,dolos,fold3,42,mean,ce,0.0347305387258529,4,4,16,2.0,3,True,True,12,0.7638190954773869,0.5431034482758621,0.5186469108191222,0.5379310344827586,0.9551020408163264,0.6882352941176471,0.4166982922201138,0.6221228217314323,0.6505074300302802,outputs/checkpoints/dolos_three_stream_gated_logits_temp_aux/fold3_seed42_best.pt,outputs/metrics/dolos_three_stream_gated_logits_temp_aux/fold3_seed42_test_metrics.json,configs/multimodal_dolos_gated_logits_temp_aux.yaml,"Fold3 logit-temperature gated fusion; spatial aux 0.05, flow/audio aux 0.20",auc_roc,0.6390532544378699,balanced_accuracy,0.5,0.5319255888462067,gated
2026-05-19 06:44:13,train,dolos_three_stream_gated_margin_norm,fold1_gated_margin_norm,dolos,fold1,42,mean,ce,0.0408401414752006,4,4,16,2.0,3,True,True,1,0.7428571428571429,0.53099173553719,0.5,0.53099173553719,1.0,0.6936572199730094,0.3468286099865047,0.5795779838529971,0.5995068101274852,outputs/checkpoints/dolos_three_stream_gated_margin_norm/fold1_seed42_best.pt,outputs/metrics/dolos_three_stream_gated_margin_norm/fold1_seed42_test_metrics.json,configs/multimodal_dolos_gated_margin_norm.yaml,Fold1 margin-normalized gated fusion; baseline aux/gate prior; no backbone change,auc_roc,0.6041666666666666,balanced_accuracy,0.5,0.6039082467556,gated
2026-05-19 07:36:50,train,dolos_fold3_spatial_skip1s,face_skip1s,dolos,fold3,42,mean,ce,0.0347305387258529,4,4,16,2.0,3,True,True,2,0.6211180124223602,0.5581896551724138,0.5523157208088715,0.5709219858156028,0.6571428571428571,0.6110056925996205,0.5498918737312317,0.5756779424098406,0.60784715325425,outputs/checkpoints/dolos_fold3_spatial_skip1s/fold3_seed42_best.pt,outputs/metrics/dolos_fold3_spatial_skip1s/fold3_seed42_test_metrics.json,configs/ablation_fold3_spatial_skip1s.yaml,fold3 spatial-only skip first 1s windows after face contamination audit,auc_roc,0.5680473372781065,balanced_accuracy,0.5,0.5410626381635666,spatial
2026-05-19 07:52:40,train,dolos_fold3_flow_skip1s,face_skip1s,dolos,fold3,42,mean,ce,0.0347305387258529,4,4,16,2.0,3,True,True,6,0.75,0.5280172413793104,0.5,0.5280172413793104,1.0,0.691114245416079,0.3455571227080395,0.5,0.5280172413793104,outputs/checkpoints/dolos_fold3_flow_skip1s/fold3_seed42_best.pt,outputs/metrics/dolos_fold3_flow_skip1s/fold3_seed42_test_metrics.json,configs/ablation_fold3_flow_skip1s.yaml,fold3 flow-only skip first 1s windows after face contamination audit,auc_roc,0.5096153846153846,balanced_accuracy,0.5,0.5171967387199402,flow
2026-05-19 19:28:04,train,dolos_fold3_spatial_clean_faces,clean_faces,dolos,fold3,42,mean,ce,0.0347305387258529,4,4,16,2.0,3,True,True,2,0.7379679144385026,0.5280172413793104,0.5123567235113223,0.5359116022099447,0.7918367346938775,0.6392092257001647,0.4784831175229795,0.563414406858634,0.6100976854456877,outputs/checkpoints/dolos_fold3_spatial_clean_faces/fold3_seed42_best.pt,outputs/metrics/dolos_fold3_spatial_clean_faces/fold3_seed42_test_metrics.json,configs/ablation_fold3_spatial_clean_faces.yaml,fold3 spatial-only clean face tracks with face_valid mask,auc_roc,0.5743343195266272,balanced_accuracy,0.5,0.5330039337277412,spatial
2026-05-19 20:06:37,train,dolos_fold3_flow_clean_faces,clean_faces,dolos,fold3,42,mean,ce,0.0347305387258529,4,4,16,2.0,3,True,True,12,0.75,0.5280172413793104,0.5,0.5280172413793104,1.0,0.691114245416079,0.3455571227080395,0.4528468921815301,0.4976549951105017,outputs/checkpoints/dolos_fold3_flow_clean_faces/fold3_seed42_best.pt,outputs/metrics/dolos_fold3_flow_clean_faces/fold3_seed42_test_metrics.json,configs/ablation_fold3_flow_clean_faces.yaml,fold3 flow-only clean face tracks with face_valid mask and regenerated Farneback flow,auc_roc,0.6120562130177516,balanced_accuracy,0.5,0.5208809494972229,flow
2026-05-19 20:47:45,train,dolos_fold3_audio_only,full_prediction_ensemble,dolos,fold1,42,mean,ce,0.0408401414752006,4,4,16,2.0,3,True,True,14,0.7286821705426356,0.5578512396694215,0.5417473731123262,0.5582655826558266,0.8015564202334631,0.65814696485623,0.5162079853520916,0.5651451001902672,0.5724628359487967,outputs/checkpoints/dolos_fold3_audio_only/fold1_seed42_best.pt,outputs/metrics/dolos_fold3_audio_only/fold1_seed42_test_metrics.json,configs/ablation_fold3_audio.yaml,fold1 audio-only for full prediction-level ensemble,auc_roc,0.6383547008547008,balanced_accuracy,0.5,0.5270727244871003,audio
2026-05-19 21:07:09,train,dolos_fold3_audio_only,full_prediction_ensemble,dolos,fold2,42,mean,ce,0.0384615398943424,4,4,16,2.0,3,True,True,12,0.7567567567567568,0.524896265560166,0.5,0.524896265560166,1.0,0.6884353741496598,0.3442176870748299,0.6091961958679255,0.6080000326661721,outputs/checkpoints/dolos_fold3_audio_only/fold2_seed42_best.pt,outputs/metrics/dolos_fold3_audio_only/fold2_seed42_test_metrics.json,configs/ablation_fold3_audio.yaml,fold2 audio-only for full prediction-level ensemble,auc_roc,0.6868253968253968,balanced_accuracy,0.5,0.5197368140021961,audio
